"filename", "language", "SCSS", "JSON", "vue", "JSON with Comments", "JavaScript", "XML", "Markdown", "HTML", "CSS", "comment", "blank", "total"
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\nav-bar\index.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 1, 66
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\nav-bar\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\notice-bar\index.js", "JavaScript", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 1, 135
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\notice-bar\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\notify\index.js", "JavaScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 1, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\notify\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\notify\notify.js", "JavaScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 58
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\overlay\index.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 1, 25
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\overlay\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\panel\index.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\panel\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker-column\index.js", "JavaScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 122
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker-column\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker-column\index.wxs", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker\index-isSimple.wxs", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker\index.js", "JavaScript", 0, 0, 0, 0, 148, 0, 0, 0, 0, 11, 1, 160
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\picker\shared.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\popup\index.js", "JavaScript", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 1, 84
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\popup\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\progress\index.js", "JavaScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 1, 30
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\progress\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\progress\index.wxs", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\radio-group\index.js", "JavaScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\radio-group\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\radio\index.js", "JavaScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\radio\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\rate\index.js", "JavaScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 1, 95
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\rate\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\row\index.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 44
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\row\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\search\index.js", "JavaScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 4, 1, 77
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\search\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sidebar-item\index.js", "JavaScript", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 1, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sidebar-item\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sidebar\index.js", "JavaScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 1, 44
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sidebar\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\skeleton\index.js", "JavaScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 49
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\skeleton\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\slider\index.js", "JavaScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 1, 106
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\slider\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\stepper\index.js", "JavaScript", 0, 0, 0, 0, 192, 0, 0, 0, 0, 7, 1, 200
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\stepper\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\steps\index-status.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\steps\index.js", "JavaScript", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 1, 36
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\steps\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sticky\index.js", "JavaScript", 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 108
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sticky\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\sticky\index.wxs", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 10, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\submit-bar\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\submit-bar\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\swipe-cell\index.js", "JavaScript", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 1, 135
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\swipe-cell\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\switch\index.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 54
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\switch\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tab\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tab\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabbar-item\index.js", "JavaScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabbar-item\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabbar\index.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 1, 64
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabbar\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabs\index.js", "JavaScript", 0, 0, 0, 0, 277, 0, 0, 0, 0, 3, 1, 281
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabs\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tabs\index.wxs", "XML", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 13, 79
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tag\index.js", "JavaScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tag\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\toast\index.js", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 1, 32
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\toast\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\toast\toast.js", "JavaScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 82
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\transition\index.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\transition\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tree-select\index.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 5, 1, 67
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tree-select\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\tree-select\index.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\uploader\index.js", "JavaScript", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 153
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\uploader\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\uploader\shared.js", "JavaScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 1, 33
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\uploader\utils.js", "JavaScript", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\add-unit.wxs", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 4, 15
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\array.wxs", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\bem.wxs", "XML", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 6, 39
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\memoize.wxs", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 10, 55
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\object.wxs", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"c:\Users\64170\Documents\HBuilderProjects\vue2\unpackage\dist\dev\mp-weixin\wxcomponents\vant\wxs\utils.wxs", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\action-sheet\index.js", "JavaScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 1, 65
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\action-sheet\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\action-sheet\index.vue", "vue", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 2, 102
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\area\index.js", "JavaScript", 0, 0, 0, 0, 223, 0, 0, 0, 0, 5, 1, 229
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\area\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\area\index.vue", "vue", 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 2, 242
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\button\index-loadingColor.wxs", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\button\index.js", "JavaScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 2, 1, 72
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\button\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\button\index.vue", "vue", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 1, 99
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\calendar.vue", "vue", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\header\index.js", "JavaScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\header\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\header\index.vue", "vue", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\month\index.js", "JavaScript", 0, 0, 0, 0, 151, 0, 0, 0, 0, 1, 1, 153
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\month\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\month\index.vue", "vue", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 4, 192
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\components\month\index.wxs", "XML", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 13, 68
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\index.js", "JavaScript", 0, 0, 0, 0, 285, 0, 0, 0, 0, 2, 1, 288
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\index.vue", "vue", 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 4, 314
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\index.wxs", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 10, 38
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\utils.js", "JavaScript", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 1, 91
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\calendar\utils.wxs", "XML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 6, 26
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\card\index.js", "JavaScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 1, 52
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\card\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\card\index.vue", "vue", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 6, 101
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell-group\index.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell-group\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell-group\index.vue", "vue", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell\index.js", "JavaScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\cell\index.vue", "vue", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 6, 76
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox-group\index.js", "JavaScript", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 41
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox-group\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox-group\index.vue", "vue", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 2, 52
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox\index.js", "JavaScript", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 1, 79
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox\index.vue", "vue", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 1, 100
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\checkbox\index.wxs", "XML", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 21
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\circle\index.js", "JavaScript", 0, 0, 0, 0, 156, 0, 0, 0, 0, 2, 1, 159
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\circle\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\circle\index.vue", "vue", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 1, 176
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\col\index.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\col\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\col\index.vue", "vue", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 40
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse-item\index.js", "JavaScript", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse-item\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse-item\index.vue", "vue", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 1, 124
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse\index.js", "JavaScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 1, 45
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse\index.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\collapse\index.vue", "vue", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 2, 58
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\color.js", "JavaScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\component.js", "JavaScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 5, 1, 106
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\style\clearfix.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\style\ellipsis.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\64170\Documents\HBuilderProjects\vue2\wxcomponents\vant\common\style\hairline.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
